Geojit Financial Services Ltd.,GEOJITFSL.NS,,,,
Nitin Spinners Ltd.,NITINSPIN.NS,,,,
Honda India Power Products Ltd.,HONDAPOWER.NS,,,,
Rashi Peripherals Ltd.,NA,,,,
Saksoft Ltd.,SAKSOFT.NS,,,,
Updater Services Ltd.,NA,,,,
Jyoti Structures Ltd.,JYOTISTRUC.NS,,,,
Mahindra Logistics Ltd.,MAHLOG.NS,,,,
Wendt (India) Ltd.,WENDT.NS,,,,
Thejo Engineering Ltd.,THEJO.NS,,,,
Federal-Mogul Goetze (India) Ltd.,FMGOETZE.NS,,,,
Accelya Solutions India Ltd.,ACCELYA.NS,,,,
Premier Explosives Ltd.,PREMEXPLN.NS,,,,
Kalyani Investment Company Ltd.,KICL.NS,,,,
JNK India Ltd.,NA,,,,
Exicom Tele-Systems Ltd.,NA,,,,
Tarsons Products Ltd.,TARSONS.NS,,,,
GTL Infrastructure Ltd.,GTLINFRA.NS,,,,
S P Apparels Ltd.,SPAL.NS,,,,
IKIO Lighting Ltd.,IKIO.NS,,,,
Stanley Lifestyles Ltd.,NA,,,,
Bajaj Healthcare Ltd.,BAJAJHCARE.NS,,,,
Himatsingka Seide Ltd.,HIMATSEIDE.NS,,,,
Fino Payments Bank Ltd.,FINOPB.NS,,,,
Salzer Electronics Ltd.,SALZERELEC.NS,,,,
SMS Pharmaceuticals Ltd.,SMSPHARMA.NS,,,,
Amrutanjan Health Care Ltd.,AMRUTANJAN.NS,,,,
BF Investment Ltd.,BFINVEST.NS,,,,
Simplex Infrastructures Ltd.,SIMPLEXINF.NS,,,,
Bajel Projects Ltd.,NA,,,,
HLE Glascoat Ltd.,HLEGLAS.NS,,,,
IOL Chemicals and Pharmaceuticals Ltd.,IOLCP.NS,,,,
Motisons Jewellers Ltd.,MOTISON.NS,,,,
NIBE Ltd.,NA,,,,
Man Industries (India) Ltd.,MANINDS.NS,,,,
GRM Overseas Ltd.,GRMOVER.NS,,,,
Rane Holdings Ltd.,RANEHOLDIN.NS,,,,
Steel Cast Ltd.,STEELCAS.NS,,,,
Apollo Pipes Ltd.,APOLLOPIPE.NS,,,,
Fusion Finance Ltd.,NA,,,,
DEE Development Engineers Ltd.,NA,,,,
Carraro India Ltd.,NA,,,,
Insecticides (India) Ltd.,INSECTICID.NS,,,,
Somany Ceramics Ltd.,SOMANYCERA.NS,,,,
TTK Healthcare Ltd.,TTKHLTCARE.NS,,,,
Pondy Oxides & Chemicals Ltd.,POCL.NS,,,,
Apcotex Industries Ltd.,APCOTEXIND.NS,,,,
Spandana Sphoorty Financial Ltd.,SPANDANA.NS,,,,
Vardhman Special Steels Ltd.,VSSL.NS,,,,
Carysil Ltd.,CARYSIL.NS,,,,
Seshasayee Paper & Boards Ltd.,SESHAPAPER.NS,,,,
Confidence Petroleum India Ltd.,CONFIPET.NS,,,,
Meghmani Organics Ltd.,MEGH.NS,,,,
Arihant Superstructures Ltd.,ARIHANTSUP.NS,,,,
Filatex India Ltd.,FILATEX.NS,,,,
Southern Petrochemicals Industries Corporation Ltd.,SPIC.NS,,,,
Tourism Finance Corporation of India Ltd.,TFCILTD.NS,,,,
GPT Infraprojects Ltd.,GPTINFRA.NS,,,,
Sanstar Ltd.,NA,,,,
Hindware Home Innovation Ltd.,HINDWAREAP.NS,,,,
Unitech Ltd.,UNITECH.NS,,,,
PNB Gilts Ltd.,PNBGILTS.NS,,,,
GE Power India Ltd.,GEPIL.NS,,,,
NDR Auto Components Ltd.,NDRAUTO.NS,,,,
Ugro Capital Ltd.,UGROCAP.NS,,,,
Syncom Formulation (India) Ltd.,SYNCOMF.NS,,,,
Universal Cables Ltd.,UNIVCABLES.NS,,,,
Precision Camshafts Ltd.,PRECAM.NS,,,,
TIL Ltd.,TIL.NS,,,,
M M Forgings Ltd.,MMFL.NS,,,,
Tatva Chintan Pharma Chem Ltd.,TATVA.NS,,,,
Salasar Techno Engineering Ltd.,SALASAR.NS,,,,
Veranda Learning Solutions Ltd.,VERANDA.NS,,,,
Satin Creditcare Network Ltd.,SATIN.NS,,,,
Jai Corp Ltd.,JAICORPLTD.NS,,,,
GRP Ltd.,GRPLTD.NS,,,,
Hind Rectifiers Ltd.,HIRECT.NS,,,,
Cupid Ltd.,CUPID.NS,,,,
Mold-Tek Packaging Ltd.,MOLDTKPAC.NS,,,,
NIIT Ltd.,NIITLTD.NS,,,,
Master Trust Ltd.,NA,,,,
Landmark Cars Ltd.,LANDMARK.NS,,,,
Vindhya Telelinks Ltd.,VINDHYATEL.NS,,,,
Knowledge Marine & Engineering Works Ltd.,NA,,,,
Orient Technologies Ltd.,NA,,,,
Cosmo First Ltd.,COSMOFIRST.NS,,,,
DAM Capital Advisors Ltd.,NA,,,,
India Pesticides Ltd.,IPL.NS,,,,
Quick Heal Technologies Ltd.,QUICKHEAL.NS,,,,
DCM Shriram Industries Ltd.,DCMSRIND.NS,,,,
Udaipur Cement Works Ltd.,UDAICEMENT.NS,,,,
HMA Agro Industries Ltd.,HMAAGRO.NS,,,,
MSP Steel & Power Ltd.,MSPL.NS,,,,
Suraj Estate Developers Ltd.,SURAJ.NS,,,,
Wheels India Ltd.,WHEELS.NS,,,,
Dredging Corporation Of India Ltd.,DREDGECORP.NS,,,,
Dolat Algotech Ltd.,DOLATALGO.NS,,,,
Paramount Communications Ltd.,PARAAMOUNT.NS,,,,
Sanghi Industries Ltd.,SANGHIIND.NS,,,,
Jagran Prakashan Ltd.,JAGRAN.NS,,,,
Talbros Automotive Components Ltd.,TALBROAUTO.NS,,,,
ideaForge Technology Ltd.,IDEAFORGE.NS,,,,
Hester Biosciences Ltd.,HESTERBIO.NS,,,,
Den Networks Ltd.,DEN.NS,,,,
Rupa & Company Ltd.,RUPA.NS,,,,
Rama Steel Tubes Ltd.,RAMASTEEL.NS,,,,
G M Breweries Ltd.,GMBREW.NS,,,,
Sigachi Industries Ltd.,SIGACHI.NS,,,,
Chaman Lal Setia Exports Ltd.,CLSEL.NS,,,,
Ador Welding Ltd.,ADORWELD.NS,,,,
Antony Waste Handling Cell Ltd.,AWHCL.NS,,,,
Alldigi Tech Ltd.,NA,,,,
Shankara Building Products Ltd.,SHANKARA.NS,,,,
Agarwal Industrial Corporation Ltd.,AGARIND.NS,,,,
Suraksha Diagnostic Ltd.,NA,,,,
Platinum Industries Ltd.,NA,,,,
D-Link (India) Ltd.,DLINKINDIA.NS,,,,
Krishana Phoschem Ltd.,NA,,,,
Navkar Corporation Ltd.,NAVKARCORP.NS,,,,
Jagsonpal Pharmaceuticals Ltd.,JAGSNPHARM.NS,,,,
Rajratan Global Wire Ltd.,RAJRATAN.NS,,,,
Uniparts India Ltd.,UNIPARTS.NS,,,,
Astec Lifesciences Ltd.,ASTEC.NS,,,,
Gandhar Oil Refinery (India) Ltd.,GANDHAR.NS,,,,
Orient Green Power Company Ltd.,GREENPOWER.NS,,,,
Sri Adhikari Brothers Television Network Ltd.,SABTN.NS,,,,
Huhtamaki India Ltd.,HUHTAMAKI.NS,,,,
Sirca Paints India Ltd.,SIRCA.NS,,,,
BirlaNu Ltd.,NA,,,,
Divgi Torqtransfer Systems Ltd.,DIVGIITTS.NS,,,,
Arman Financial Services Ltd.,ARMANFIN.NS,,,,
Signpost India Ltd.,NA,,,,
Andhra Paper Ltd.,ANDHRAPAP.NS,,,,
GPT Healthcare Ltd.,NA,,,,
AYM Syntex Ltd.,AYMSYNTEX.NS,,,,
Igarashi Motors India Ltd.,IGARASHI.NS,,,,
Omaxe Ltd.,OMAXE.NS,,,,
ESAF Small Finance Bank Ltd.,NA,,,,
Kernex Microsystems (India) Ltd.,KERNEX.NS,,,,
I G Petrochemicals Ltd.,IGPL.NS,,,,
Excel Industries Ltd.,EXCELINDUS.NS,,,,
Heubach Colorants India Ltd.,HEUBACHIND.NS,,,,
Atul Auto Ltd.,ATULAUTO.NS,,,,
Yatra Online Ltd.,YATRA.NS,,,,
Dynamic Cables Ltd.,NA,,,,
Everest Kanto Cylinder Ltd.,EKC.NS,,,,
India Nippon Electricals Ltd.,INDNIPPON.NS,,,,
Mukand Ltd.,MUKANDLTD.NS,,,,
GNA Axles Ltd.,GNA.NS,,,,
Renaissance Global Ltd.,RGL.NS,,,,
Bharat Wire Ropes Ltd.,BHARATWIRE.NS,,,,
MIC Electronics Ltd.,MICEL.NS,,,,
GOCL Corporation Ltd.,GOCLCORP.NS,,,,
Roto Pumps Ltd.,ROTOPUMP.NS,,,,
BLS E-Services Ltd.,NA,,,,
IFGL Refractories Ltd.,IFGLEXPOR.NS,,,,
ICE Make Refrigeration Ltd.,ICEMAKE.NS,,,,
Tribhovandas Bhimji Zaveri Ltd.,TBZ.NS,,,,
Dynacons Systems & Solutions Ltd.,NA,,,,
Bombay Super Hybrid Seeds Ltd.,NA,,,,
Ramco Systems Ltd.,RAMCOSYS.NS,,,,
Unicommerce eSolutions Ltd.,NA,,,,
SPML Infra Ltd.,SPMLINFRA.NS,,,,
Themis Medicare Ltd.,THEMISMED.NS,,,,
Texmaco Infrastructure & Holdings Ltd.,TEXINFRA.NS,,,,
Bliss GVS Pharma Ltd.,BLISSGVS.NS,,,,
J G Chemicals Ltd.,NA,,,,
Dolphin Offshore Enterprises (India) Ltd.,DOLPHINOFF.NS,,,,
Capital Small Finance Bank Ltd.,NA,,,,
Asian Energy Services Ltd.,ASIANENE.NS,,,,
India Motor Parts & Accessories Ltd.,IMPAL.NS,,,,
Vakrangee Ltd.,VAKRANGEE.NS,,,,
India Power Corporation Ltd.,DPSC.NS,,,,
GTPL Hathway Ltd.,GTPL.NS,,,,
Expleo Solutions Ltd.,EXPLEOSOL.NS,,,,
IRM Energy Ltd.,NA,,,,
Shriram Properties Ltd.,SHRIRAMPPS.NS,,,,
Raj Rayon Industries Ltd.,NA,,,,
Gulshan Polyols Ltd.,GULPOLY.NS,,,,
Reliance Industrial Infrastructure Ltd.,RELINFRA.NS,,,,
Amines & Plasticizers Ltd.,AMNPLST.NS,,,,
Dreamfolks Services Ltd.,DREAMFOLKS.NS,,,,
Madras Fertilizers Ltd.,MFL.NS,,,,
One Point One Solutions Ltd.,ONEPOINT.NS,,,,
Dhunseri Ventures Ltd.,DVL.NS,,,,
Dhanlaxmi Bank Ltd.,DHANBANK.NS,,,,
Suryoday Small Finance Bank Ltd.,SURYODAY.NS,,,,
Punjab Chemicals and Crop Protection Ltd.,PUNJABCHEM.NS,,,,
Electrotherm (India) Ltd.,ELECTHERM.NS,,,,
Vintage Coffee And Beverages Ltd.,NA,,,,
B L Kashyap & Sons Ltd.,BLKASHYAP.NS,,,,
Vardhman Holdings Ltd.,VHL.NS,,,,
Monte Carlo Fashions Ltd.,MONTECARLO.NS,,,,
SMC Global Securities Ltd.,SMC.NS,,,,
Fairchem Organics Ltd.,FAIRCHEMOR.NS,,,,
Walchandnagar Industries Ltd.,WALCHANNAG.NS,,,,
Ecos (India) Mobility & Hospitality Ltd.,ECOSMOBLTY.NS,,,,
Hariom Pipe Industries Ltd.,HARIOMPIPE.NS,,,,
R K Swamy Ltd.,RKSWAMY.NS,,,,
Mufin Green Finance Ltd.,MUFIN.NS,,,,
Lincoln Pharmaceuticals Ltd.,LINCOLN.NS,,,,
Oriental Aromatics Ltd.,OAL.NS,,,,
Ester Industries Ltd.,ESTER.NS,,,,
Sportking India Ltd.,SPORTKING.NS,,,,
Concord Enviro Systems Ltd.,CEWATER.NS,,,,
The Hi-Tech Gears Ltd.,HITECHGEAR.NS,,,,
Om Infra Ltd.,OMINFRAL.NS,,,,
Matrimony.com Ltd.,MATRIMONY.NS,,,,
BCL Industries Ltd.,BCLIND.NS,,,,
5Paisa Capital Ltd.,5PAISA.NS,,,,
Century Enka Ltd.,CENTENKA.NS,,,,
Sterling Tools Ltd.,STERTOOLS.NS,,,,
Borosil Scientific Ltd.,NA,,,,
Butterfly Gandhimathi Appliances Ltd.,BUTTERFLY.NS,,,,
Rossell Techsys Ltd.,NA,,,,
Hexa Tradex Ltd.,HEXATRADEX.NS,,,,
Suyog Telematics Ltd.,SUYOG.NS,,,,
Deccan Cements Ltd.,DECANCEM.NS,,,,
Crest Ventures Ltd.,CREST.NS,,,,
Creative Newtech Ltd.,CREATIVE.NS,,,,
Alicon Castalloy Ltd.,ALICON.NS,,,,
Shree Digvijay Cement Company Ltd.,SHREDIGCEM.NS,,,,
Royal Orchid Hotels Ltd.,ROHLTD.NS,,,,
Oswal Agro Mills Ltd.,OSWALAGRO.NS,,,,
Barbeque-Nation Hospitality Ltd.,BARBEQUE.NS,,,,
Dish TV India Ltd.,DISHTV.NS,,,,
Kellton Tech Solutions Ltd.,KELLTONTEC.NS,,,,
Ksolves India Ltd.,KSOLVES.NS,,,,
Uniphos Enterprises Ltd.,UNIENTER.NS,,,,
Likhitha Infrastructure Ltd.,LIKHITHA.NS,,,,
Allied Digital Services Ltd.,ADSL.NS,,,,
Kross Ltd.,NA,,,,
Laxmi Goldorna House Ltd.,NA,,,,
Rane (Madras) Ltd.,RML.NS,,,,
Kokuyo Camlin Ltd.,KOKUYOCMLN.NS,,,,
Yuken India Ltd.,YUKEN.NS,,,,
Diffusion Engineers Ltd.,NA,,,,
Radhika Jeweltech Ltd.,RADHIKAJWE.NS,,,,
GKW Ltd.,GKWLIMITED.NS,,,,
Chemfab Alkalis Ltd.,CHEMFAB.NS,,,,
Manoj Vaibhav Gems N Jewellers Ltd.,VAIBHAVGBL.NS,,,,
Centrum Capital Ltd.,CENTRUM.NS,,,,
Gala Precision Engineering Ltd.,NA,,,,
Uttam Sugar Mills Ltd.,UTTAMSUGAR.NS,,,,
Valiant Organics Ltd.,VALIANTORG.NS,,,,
Faze Three Ltd.,FAZE3Q.NS,,,,
Kabra Extrusion Technik Ltd.,KABRAEXTRU.NS,,,,
Steel Exchange India Ltd.,STEELXIND.NS,,,,
Shivalik Rasayan Ltd.,SHIVALIK.NS,,,,
Garuda Construction and Engineering Ltd.,NA,,,,
Mukka Proteins Ltd.,NA,,,,
Control Print Ltd.,CONTROLPR.NS,,,,
Wealth First Portfolio Managers Ltd.,WEALTH.NS,,,,
Saurashtra Cements Ltd.,SAURASHCEM.NS,,,,
Prakash Pipes Ltd.,PRAKASHPIP.NS,,,,
Pudumjee Paper Products Ltd.,PDMJEPAPER.NS,,,,
Xchanging Solutions Ltd.,XCHANGING.NS,,,,
Heranba Industries Ltd.,HERANBA.NS,,,,
Manali Petrochemicals Ltd.,MANALIPETC.NS,,,,
TV Today Network Ltd.,TVTODAY.NS,,,,
Sat Industries Ltd.,SATINDLTD.NS,,,,
Andhra Sugars Ltd.,ANDHRSUGAR.NS,,,,
JITF Infralogistics Ltd.,JITFINFRA.NS,,,,
Parsvnath Developers Ltd.,PARSVNATH.NS,,,,
Kothari Petrochemicals Ltd.,KOTHARIPET.NS,,,,
Kuantum Papers Ltd.,KUANTUM.NS,,,,
GIC Housing Finance Ltd.,GICHSGFIN.NS,,,,
Dhunseri Investments Ltd.,DHUNINV.NS,,,,
Magadh Sugar & Energy Ltd.,MAGADSUGAR.NS,,,,
Indo Rama Synthetics (India) Ltd.,INDRAMASYN.NS,,,,
Abans Financial Services Ltd.,ABANS.NS,,,,
Bigbloc Construction Ltd.,BIGBLOC.NS,,,,
Arrow Greentech Ltd.,ARROWGREEN.NS,,,,
Kopran Ltd.,KOPRAN.NS,,,,
Aditya Birla Money Ltd.,BIRLAMONEY.NS,,,,
Anuh Pharma Ltd.,ANUHCO.NS,,,,
Aurum Proptech Ltd.,AURUM.NS,,,,
Ganesh Benzoplast Ltd.,GANESHBE.NS,,,,
Rishabh Instruments Ltd.,RISHABH.NS,,,,
Transindia Real Estate Ltd.,TRANSINDIA.NS,,,,
Godavari Biorefineries Ltd.,GODAVARI.NS,,,,
Vascon Engineers Ltd.,VASCONEQ.NS,,,,
BEML Land Assets Ltd.,BEML.NS,,,,
Silver Touch Technologies Ltd.,SILVERTUC.NS,,,,
Avadh Sugar & Energy Ltd.,AVADHSUGAR.NS,,,,
Kirloskar Electric Company Ltd.,KIRLOSKELE.NS,,,,
Mamata Machinery Ltd.,NA,,,,
Tamil Nadu Newsprint And Papers Ltd.,TNPL.NS,,,,
Eimco Elecon (India) Ltd.,EIMCOELECO.NS,,,,
Shalimar Paints Ltd.,SHALPAINTS.NS,,,,
Sree Rayalaseema Hi-Strength Hypo Ltd.,SRHHYPOLTD.NS,,,,
Indo Amines Ltd.,INDOAMIN.NS,,,,
Balaji Telefilms Ltd.,BALAJITELE.NS,,,,
NCL Industries Ltd.,NCLIND.NS,,,,
Swelect Energy Systems Ltd.,SWELECTES.NS,,,,
Sandesh Ltd.,SANDESH.NS,,,,
Nintec Systems Ltd.,NINSYS.NS,,,,
Nahar Spinning Mills Ltd.,NAHARSPING.NS,,,,
AVT Natural Products Ltd.,AVTNPL.NS,,,,
Jaiprakash Associates Ltd.,JPASSOCIAT.NS,,,,
HLV Ltd.,HLVLTD.NS,,,,
Selan Exploration Technology Ltd.,SELAN.NS,,,,
Allcargo Gati Ltd.,GATI.NS,,,,
Zuari Agro Chemicals Ltd.,ZUARI.NS,,,,
Credo Brands Marketing Ltd.,NA,,,,
Rico Auto Industries Ltd.,RICOAUTO.NS,,,,
Sastasundar Ventures Ltd.,SASTASUNDR.NS,,,,
Tembo Global Industries Ltd.,TEMBO.NS,,,,
Shree Pushkar Chemicals & Fertilisers Ltd.,SHREEPUSHK.NS,,,,
Zee Media Corporation Ltd.,ZEEMEDIA.NS,,,,
Racl Geartech Ltd.,RACLGEAR.NS,,,,
GeeCee Ventures Ltd.,GEECEE.NS,,,,
Wanbury Ltd.,WANBURY.NS,,,,
Kamdhenu Ltd.,KAMDHENU.NS,,,,
Indef Manufacturing Ltd.,NA,,,,
Max India Ltd.,MAXIND.NS,,,,
Ambika Cotton Mills Ltd.,AMBIKCO.NS,,,,
Macpower CNC Machines Ltd.,MACPOWER.NS,,,,
Gandhi Special Tubes Ltd.,GANDHITUBE.NS,,,,
Peninsula Land Ltd.,PENINLAND.NS,,,,
Bodal Chemicals Ltd.,BODALCHEM.NS,,,,
Dhampur Sugar Mills Ltd.,DHAMPURSUG.NS,,,,
Snowman Logistics Ltd.,SNOWMAN.NS,,,,
Prime Securities Ltd.,PRIMESECU.NS,,,,
Viceroy Hotels Ltd.,NA,,,,
Jindal Poly Investment & Finance Company Ltd.,JINDALPHOT.NS,,,,
Pakka Ltd.,PAKKA.NS,,,,
Ritco Logistics Ltd.,RITCO.NS,,,,
Kamat Hotels (India) Ltd.,KAMATHOTEL.NS,,,,
Nelcast Ltd.,NELCAST.NS,,,,
CP Capital Ltd.,NA,,,,
Denta Water and Infra Solutions Ltd.,NA,,,,
Western Carriers (India) Ltd.,NA,,,,
New Delhi Television Ltd.,NDTV.NS,,,,
SRM Contractors Ltd.,NA,,,,
Indo Farm Equipment Ltd.,NA,,,,
Automotive Stampings and Assemblies Ltd.,ASAL.NS,,,,
Mallcom (India) Ltd.,MALLCOM.NS,,,,
Zuari Industries Ltd.,ZUARIIND.NS,,,,
VLS Finance Ltd.,VLSFINANCE.NS,,,,
Arihant Capital Markets Ltd.,ARIHANTCAP.NS,,,,
GHCL Textiles Ltd.,GHCLTEXTIL.NS,,,,
Vertoz Ltd.,VERTOZ.NS,,,,
STEL Holdings Ltd.,STEL.NS,,,,
Ratnaveer Precision Engineering Ltd.,RATNAVEER.NS,,,,
DMCC Speciality Chemicals Ltd.,DMCC.NS,,,,
Chembond Chemicals Ltd.,CHEMBOND.NS,,,,
IRIS Business Services Ltd.,IRIS.NS,,,,
InfoBeans Technologies Ltd.,INFOBEAN.NS,,,,
Manaksia Coated Metals & Industries Ltd.,MANAKCOAT.NS,,,,
Jindal Photo Ltd.,JINDALPHOT.NS,,,,
Suraj Ltd.,SURAJ.NS,,,,
Asian Hotels (North) Ltd.,ASIANHOTNR.NS,,,,
Everest Industries Ltd.,EVERESTIND.NS,,,,
Popular Vehicles and Services Ltd.,NA,,,,
Satia Industries Ltd.,SATIA.NS,,,,
20 Microns Ltd.,20MICRONS.NS,,,,
Dwarikesh Sugar Industries Ltd.,DWARKESH.NS,,,,
Aptech Ltd.,APTECHT.NS,,,,
Eldeco Housing & Industries Ltd.,ELDEHSG.NS,,,,
Bhageria Industries Ltd.,BHAGERIA.NS,,,,
MMP Industries Ltd.,MMP.NS,,,,
RSWM Ltd.,RSWM.NS,,,,
State Trading Corporation Of India Ltd.,STCINDIA.NS,,,,
Sarla Performance Fibers Ltd.,SARLAPOLY.NS,,,,
Munjal Auto Industries Ltd.,MUNJALAU.NS,,,,
NGL Fine - Chem Ltd.,NGLFINE.NS,,,,
Elin Electronics Ltd.,ELIN.NS,,,,
Urja Global Ltd.,URJA.NS,,,,
Manba Finance Ltd.,NA,,,,
Speciality Restaurants Ltd.,SPECIALITY.NS,,,,
Radiant Cash Management Services Ltd.,RADIANTCMS.NS,,,,
Premier Polyfilm Ltd.,PREMIERPOL.NS,,,,
Jayant Agro Organics Ltd.,JAYAGROGN.NS,,,,
Sarveshwar Foods Ltd.,SARVESHWAR.NS,,,,
Best Agrolife Ltd.,BESTAGRO.NS,,,,
Subex Ltd.,SUBEXLTD.NS,,,,
Deepak Builders & Engineers India Ltd.,NA,,,,
Suratwwala Business Group Ltd.,SBGLP.NS,,,,
Synergy Green Industries Ltd.,NA,,,,
Jay Bharat Maruti Ltd.,JAYBARMARU.NS,,,,
Ruby Mills Ltd.,RUBYMILLS.NS,,,,
The Investment Trust of India Ltd.,ITI.NS,,,,
Apex Frozen Foods Ltd.,APEX.NS,,,,
Dharmaj Crop Guard Ltd.,DHARMAJ.NS,,,,
Rushil Decor Ltd.,RUSHIL.NS,,,,
Entertainment Network (India) Ltd.,ENIL.NS,,,,
Gloster Ltd.,GLOSTERLTD.NS,,,,
Medicamen Biotech Ltd.,MEDICAMEQ.NS,,,,
Focus Lighting and Fixtures Ltd.,FOCUS.NS,,,,
Innovana Thinklabs Ltd.,INNOVANA.NS,,,,
Asian Granito India Ltd.,ASIANTILES.NS,,,,
Foods & Inns Ltd.,FOODSIN.NS,,,,
Consolidated Construction Consortium Ltd.,NA,,,,
Chemcon Speciality Chemicals Ltd.,CHEMCON.NS,,,,
Hindustan Composites Ltd.,HINDCOMPOS.NS,,,,
Tamilnadu Petroproducts Ltd.,TNPETRO.NS,,,,
Krystal Integrated Services Ltd.,NA,,,,
Sutlej Textiles & Industries Ltd.,SUTLEJTEX.NS,,,,
Oricon Enterprises Ltd.,ORICONENT.NS,,,,
Donear Industries Ltd.,DONEAR.NS,,,,
Gensol Engineering Ltd.,GENSOL.NS,,,,
Zodiac Energy Ltd.,ZODIAC.NS,,,,
Linc Ltd.,LINC.NS,,,,
Sukhjit Starch & Chemicals Ltd.,SUKHJIT.NS,,,,
Coffee Day Enterprises Ltd.,COFFEEDAY.NS,,,,
SIL Investments Ltd.,SILINV.NS,,,,
Sadhana Nitro Chem Ltd.,SADHNANIQ.NS,,,,
S Chand & Company Ltd.,SCHAND.NS,,,,
Bhartiya International Ltd.,BHARTIYA.NS,,,,
Hindustan Media Ventures Ltd.,HMVL.NS,,,,
RPP Infra Projects Ltd.,RPPINFRA.NS,,,,
TVS Electronics Ltd.,TVSELECT.NS,,,,
Cheviot Company Ltd.,CHEVIOT.NS,,,,
PVP Ventures Ltd.,PVP.NS,,,,
SBC Exports Ltd.,SBC.NS,,,,
Stallion India Fluorochemicals Ltd.,NA,,,,
Pyramid Technoplast Ltd.,PYRAMID.NS,,,,
GFL Ltd.,GFLLIMITED.NS,,,,
Sical Logistics Ltd.,SICAL.NS,,,,
NBI Industrial Finance Company Ltd.,NBIFIN.NS,,,,
Repro India Ltd.,REPRO.NS,,,,
CSL Finance Ltd.,CSLFINANCE.NS,,,,
Consolidated Finvest & Holdings Ltd.,CONSOFINVT.NS,,,,
Hardwyn India Ltd.,HARDWYN.NS,,,,
Allcargo Terminals Ltd.,NA,,,,
Spencers Retail Ltd.,SPENCERS.NS,,,,
DIC India Ltd.,DICIND.NS,,,,
Avonmore Capital & Management Services Ltd.,AVONMORE.NS,,,,
BGR Energy Systems Ltd.,BGRENERGY.NS,,,,
TPL Plastech Ltd.,TPLPLASTEH.NS,,,,
Transworld Shipping Lines Ltd.,NA,,,,
MBL Infrastructure Ltd.,MBLINFRA.NS,,,,
Nandan Denim Ltd.,NANDAN.NS,,,,
Indo Borax & Chemicals Ltd.,INDOBORAX.NS,,,,
Hercules Hoists Ltd.,HERCULES.NS,,,,
RBZ Jewellers Ltd.,RBZJEWELLERS.NS,,,,
Onward Technologies Ltd.,ONWARDTEC.NS,,,,
Emami Paper Mills Ltd.,EMAMIPAP.NS,,,,
Khadim India Ltd.,KHADIM.NS,,,,
Tracxn Technologies Ltd.,TRACXN.NS,,,,
Advani Hotels & Resorts (India) Ltd.,ADVANIHOTR.NS,,,,
Nectar Lifesciences Ltd.,NECTARLIFE.NS,,,,
Rane Brake Lining Ltd.,RBL.NS,,,,
Liberty Shoes Ltd.,LIBERTSHOE.NS,,,,
Kilitch Drugs(I) Ltd.,KILITCH.NS,,,,
Emkay Global Financial Services Ltd.,EMKAY.NS,,,,
Sreeleathers Ltd.,SREEL.NS,,,,
Precot Ltd.,PRECOT.NS,,,,
Sakar Healthcare Ltd.,SAKAR.NS,,,,
Mindteck (India) Ltd.,MINDTECK.NS,,,,
Kronox Lab Sciences Ltd.,KRONOX.NS,,,,
Kriti Industries (India) Ltd.,KRITI.NS,,,,
Vikas Lifecare Ltd.,VIKASLIFE.NS,,,,
Nahar Poly Films Ltd.,NAHARPOLY.NS,,,,
GVK Power & Infrastructure Ltd.,GVKPIL.NS,,,,
AB Infrabuild Ltd.,NA,,,,
Visaka Industries Ltd.,VISAKAIND.NS,,,,
Shree Rama Newsprint Ltd.,RAMANEWS.NS,,,,
Bedmutha Industries Ltd.,BEDMUTHA.NS,,,,
Vinyl Chemicals (I) Ltd.,VINYLINDIA.NS,,,,
Ind-Swift Laboratories Ltd.,INDSWFTLAB.NS,,,,
Vraj Iron & Steel Ltd.,VRAJ.NS,,,,
Pavna Industries Ltd.,PAVNAIND.NS,,,,
Essar Shipping Ltd.,ESSARSHPNG.NS,,,,
PTL Enterprises Ltd.,PTL.NS,,,,
Kriti Nutrients Ltd.,KRITINUT.NS,,,,
Andhra Cements Ltd.,ANDHRACEMT.NS,,,,
Menon Bearings Ltd.,MENONBE.NS,,,,
Industrial Investment Trust Ltd.,IITL.NS,,,,
SRG Housing Finance Ltd.,SRGHOUSING.NS,,,,
Prozone Realty Ltd.,PROZONER.NS,,,,
SoftTech Engineers Ltd.,SOFTTECH.NS,,,,
Tara Chand InfraLogistic Solutions Ltd.,TARACHAND.NS,,,,
Ugar Sugar Works Ltd.,UGARSUGAR.NS,,,,
Twamev Construction and Infrastructure Ltd.,NA,,,,
Bharat Seats Ltd.,BHARATSE.NS,,,,
Mazda Ltd.,MAZDA.NS,,,,
Shree Vasu Logistics Ltd.,SHREEVASU.NS,,,,
Genus Paper & Boards Ltd.,GENUSPAPER.NS,,,,
IL&FS Engineering & Construction Company Ltd.,IL&FSENGG.NS,,,,
Orient Paper & Industries Ltd.,ORIENTPPR.NS,,,,
Hindustan Motors Ltd.,HINDMOTORS.NS,,,,
HP Adhesives Ltd.,HPAL.NS,,,,
Emami Realty Ltd.,EMAMIREAL.NS,,,,
Tolins Tyres Ltd.,NA,,,,
OnMobile Global Ltd.,ONMOBILE.NS,,,,
S & S Power Switchgear Ltd.,S&SPOWER.NS,,,,
Albert David Ltd.,ALBERTDAVD.NS,,,,
Plastiblends India Ltd.,PLASTIBLEN.NS,,,,
Medico Remedies Ltd.,MEDICO.NS,,,,
Nila Spaces Ltd.,NILASPACES.NS,,,,
Maan Aluminium Ltd.,MAANALU.NS,,,,
